"BrandID"|"BrandName"|"BrandOEMFlag"|"BrandOwnerID"|"BrandOwner"|"ParentID"|"ParentCompany"|"SubBrandID"|"SubBrand"|"Revision Date"
"CHLC"|"EZ-Go Car"|"False"|"CHLB"|"EZ-Go Car"|"CHKX"|"EZ-Go Car"|""|""|"Feb 28, 2008"
"CHLG"|"F&C Sales"|"False"|"CHLF"|"F&C Sales"|"CHLD"|"F&C Sales"|""|""|"Feb 28, 2008"
"CHLK"|"F&E"|"False"|"CHLJ"|"F&E"|"CHLH"|"F&E"|""|""|"Feb 28, 2008"
"CHLN"|"F&F Koen-Kran"|"False"|"CHLM"|"F&F Koen-Kran"|"CHLL"|"F&F Koen-Kran"|""|""|"Feb 28, 2008"
"CHLR"|"F A Long"|"False"|"CHLQ"|"F A Long"|"CHLP"|"F A Long"|""|""|"Feb 28, 2008"
"CHLV"|"F E Meyer"|"False"|"CHLT"|"F E Meyer"|"CHLS"|"F E Meyer"|""|""|"Feb 28, 2008"
"CHMB"|"F H Lawson Co"|"False"|"CHLX"|"F H Lawson Co"|"CHLW"|"F H Lawson Co"|""|""|"Feb 28, 2008"
"CHMF"|"FC Products"|"False"|"CHMD"|"FC Products"|"CHMC"|"FC Products"|""|""|"Feb 28, 2008"
"CHMJ"|"FIC"|"False"|"CHMH"|"FIC"|"CHMG"|"FIC"|""|""|"Feb 28, 2008"
"CHMM"|"Fab Manufacturing Co"|"False"|"CHML"|"Fab Manufacturing Co"|"CHMK"|"Fab Manufacturing Co"|""|""|"Feb 28, 2008"
"CHMQ"|"Faber Brothers"|"False"|"CHMP"|"Faber Brothers"|"CHMN"|"Faber Brothers"|""|""|"Feb 28, 2008"
"CHMT"|"Facet"|"False"|"CHMS"|"Facet"|"CHMR"|"Facet"|""|""|"Feb 28, 2008"
"CHMX"|"Facet Industrial"|"False"|"CHMW"|"Facet Industrial"|"CHMV"|"Facet Industrial"|""|""|"Feb 28, 2008"
"CHND"|"Factory Motor Parts"|"False"|"CHNC"|"Factory Motor Parts"|"CHNB"|"Factory Motor Parts"|""|""|"Feb 28, 2008"
"CHNN"|"Factory Value"|"False"|"CHNM"|"Factory Value"|"CHNL"|"Factory Value"|""|""|"Feb 28, 2008"
"CHNR"|"Fade Free"|"False"|"CHNQ"|"Fade Free"|"CHNP"|"Fade Free"|""|""|"Feb 28, 2008"
"CHNV"|"FAE"|"False"|"CHNT"|"FAE"|"CHNS"|"FAE"|""|""|"Feb 28, 2008"
"CHPB"|"Fafnir"|"False"|"CHNX"|"Fafnir"|"CHNW"|"Fafnir"|""|""|"Feb 28, 2008"
"CHPF"|"FAG CA"|"False"|"BCXS"|"Schaeffler AG"|"BFKH"|"Schaeffler AG"|""|""|"Jan 15, 2013"
"CHPJ"|"Fageol"|"False"|"CHPH"|"Fageol"|"CHPG"|"Fageol"|""|""|"Feb 28, 2008"
"CHPM"|"Fahr"|"False"|"CHPL"|"Fahr"|"CHPK"|"Fahr"|""|""|"Feb 28, 2008"
"CHPQ"|"Faifiltri"|"False"|"CHPP"|"Faifiltri"|"CHPN"|"Faifiltri"|""|""|"Feb 28, 2008"
"CHPT"|"Failing Georgee"|"False"|"CHPS"|"Failing Georgee"|"CHPR"|"Failing Georgee"|""|""|"Feb 28, 2008"
"CHPW"|"Failsafe"|"False"|"CHPV"|"CST Inc"|"BDRW"|"CST Inc"|""|""|"Feb 28, 2008"
"CHQC"|"Fairbanks-morse"|"False"|"CHQB"|"Fairbanks-morse"|"CHPX"|"Fairbanks-morse"|""|""|"Feb 28, 2008"
"CHQG"|"Fairchild Equipment"|"False"|"CHQF"|"Fairchild Equipment"|"CHQD"|"Fairchild Equipment"|""|""|"Feb 28, 2008"
"CHQK"|"Fairey"|"False"|"CHQJ"|"Fairey"|"CHQH"|"Fairey"|""|""|"Feb 28, 2008"
"CHQN"|"Fairmont Railway"|"False"|"CHQM"|"Fairmont Railway"|"CHQL"|"Fairmont Railway"|""|""|"Feb 28, 2008"
"CHQR"|"Fairmont Tam"|"False"|"CHQQ"|"Fairmont Tam"|"CHQP"|"Fairmont Tam"|""|""|"Feb 28, 2008"
"CHQV"|"Fairveiw Tubula"|"False"|"CHQT"|"Fairveiw Tubula"|"CHQS"|"Fairveiw Tubula"|""|""|"Feb 28, 2008"
"CHRB"|"Fairview Fittings"|"False"|"CHQX"|"Fairview Fittings"|"CHQW"|"Fairview Fittings"|""|""|"Feb 28, 2008"
"CHRF"|"Falls Co"|"False"|"CHRD"|"Falls Co"|"CHRC"|"Falls Co"|""|""|"Feb 28, 2008"
"CHRJ"|"Falls Products"|"False"|"CHRH"|"Falls Products"|"CHRG"|"Falls Products"|""|""|"Feb 28, 2008"
"CHRM"|"Famel"|"False"|"CHRL"|"Famel"|"CHRK"|"Famel"|""|""|"Feb 28, 2008"
"CHRQ"|"Fan Clutch Eliminator"|"False"|"CHRP"|"Fan Clutch Eliminator"|"CHRN"|"Fan Clutch Eliminator"|""|""|"Feb 28, 2008"
"CHRT"|"Fansteel"|"False"|"CHRS"|"Fansteel"|"CHRR"|"Fansteel"|""|""|"Feb 28, 2008"
"CHRX"|"Fantastic Sales"|"False"|"CHRW"|"Fantastic Sales"|"CHRV"|"Fantastic Sales"|""|""|"Feb 28, 2008"
"CHSF"|"Fapofil"|"False"|"CHSD"|"Fapofil"|"CHSC"|"Fapofil"|""|""|"Feb 28, 2008"
"CHSJ"|"Farley's & Sathers Candy"|"False"|"CHSH"|"Farley's & Sathers Candy"|"CHSG"|"Farley's & Sathers Candy"|""|""|"Feb 28, 2008"
"CHSM"|"Farm Bureau"|"False"|"CHSL"|"Farm Bureau"|"CHSK"|"Farm Bureau"|""|""|"Feb 28, 2008"
"CHST"|"Farmall"|"False"|"CHSS"|"Farmall"|"CHSR"|"Farmall"|""|""|"Feb 28, 2008"
"CHSX"|"Farmex Inc"|"False"|"CHSW"|"Farmex Inc"|"CHSV"|"Farmex Inc"|""|""|"Feb 28, 2008"
"CHTD"|"Farmhand"|"False"|"CHTC"|"Farmhand"|"CHTB"|"Farmhand"|""|""|"Feb 28, 2008"
"CHTH"|"Farmington Engine"|"False"|"CHTG"|"Farmington Engine"|"CHTF"|"Farmington Engine"|""|""|"Feb 28, 2008"
"CHTL"|"Farmland"|"False"|"CHTK"|"Farmland"|"CHTJ"|"Farmland"|""|""|"Feb 28, 2008"
"CHTP"|"Farmpro"|"False"|"CHTN"|"Farmpro"|"CHTM"|"Farmpro"|""|""|"Feb 28, 2008"
"CHTS"|"Farmtrac"|"False"|"CHTR"|"Farmtrac"|"CHTQ"|"Farmtrac"|""|""|"Feb 28, 2008"
"CHTW"|"Farr"|"False"|"CHTV"|"Farr"|"CHTT"|"Farr"|""|""|"Feb 28, 2008"
"CHVC"|"Farrar Machine"|"False"|"CHVB"|"Farrar Machine"|"CHTX"|"Farrar Machine"|""|""|"Feb 28, 2008"
"CHVG"|"Farrell-Birmingham"|"False"|"CHVF"|"Farrell-Birmingham"|"CHVD"|"Farrell-Birmingham"|""|""|"Feb 28, 2008"
"CHVK"|"Farris-Picking"|"False"|"CHVJ"|"Farris-Picking"|"CHVH"|"Farris-Picking"|""|""|"Feb 28, 2008"
"CHVN"|"Farymann"|"False"|"CHVM"|"Farymann"|"CHVL"|"Farymann"|""|""|"Feb 28, 2008"
"CHVR"|"Fasco DC Motor"|"False"|"CHVQ"|"Fasco DC Motor"|"CHVP"|"Fasco DC Motor"|""|""|"Feb 28, 2008"
"CHVV"|"Fashon Magic"|"False"|"CHVT"|"Fashon Magic"|"CHVS"|"Fashon Magic"|""|""|"Feb 28, 2008"
"CHWB"|"Fast Track"|"False"|"CHVX"|"Fast Track"|"CHVW"|"Fast Track"|""|""|"Feb 28, 2008"
"CHWG"|"Faster"|"False"|"CHWF"|"Faster"|"CHWD"|"Faster"|""|""|"Feb 28, 2008"
"CHWL"|"Fate-To-Heath"|"False"|"CHWK"|"Fate-To-Heath"|"CHWJ"|"Fate-To-Heath"|""|""|"Feb 28, 2008"
"CHWP"|"Faulkner"|"False"|"CHWN"|"Faulkner"|"CHWM"|"Faulkner"|""|""|"Feb 28, 2008"
"CHWS"|"Faultless"|"False"|"CHWR"|"Faultless"|"CHWQ"|"Faultless"|""|""|"Feb 28, 2008"
"CHWW"|"Faun"|"False"|"CHWV"|"Faun"|"CHWT"|"Faun"|""|""|"Feb 28, 2008"
"CHXC"|"Faun-Frisch"|"False"|"CHXB"|"Faun-Frisch"|"CHWX"|"Faun-Frisch"|""|""|"Feb 28, 2008"
"CHXG"|"Fayette Tubular"|"False"|"CHXF"|"Fayette Tubular"|"CHXD"|"Fayette Tubular"|""|""|"Feb 28, 2008"
"CHXK"|"Faze"|"False"|"CHXJ"|"Faze"|"CHXH"|"Faze"|""|""|"Feb 28, 2008"
"CHXN"|"FBO"|"False"|"CHXM"|"FBO"|"CHXL"|"FBO"|""|""|"Feb 28, 2008"
"CHXR"|"FDK America"|"False"|"CHXQ"|"FDK America"|"CHXP"|"FDK America"|""|""|"Feb 28, 2008"
"CHXV"|"FDP Brakes"|"False"|"CHXT"|"FDP Brakes"|"CHXS"|"FDP Brakes"|""|""|"Feb 28, 2008"
"CJBB"|"Febi Rubber Co"|"False"|"CHXX"|"Febi Rubber Co"|"CHXW"|"Febi Rubber Co"|""|""|"Feb 28, 2008"
"CJBF"|"Febi-Bilstein"|"False"|"CJBD"|"Ferdinand Bilstein GmbH + Co KG"|"CJBC"|"Ferdinand Bilstein GmbH + Co KG"|""|""|"Feb 28, 2008"
"CJBJ"|"Feblo-Inc"|"False"|"CJBH"|"Feblo-Inc"|"CJBG"|"Feblo-Inc"|""|""|"Feb 28, 2008"
"CJBM"|"Febreze"|"False"|"CJBL"|"Febreze"|"CJBK"|"Febreze"|"HWPL"|"Unstopables"|"Feb 28, 2008"
"CJBQ"|"Federal Bearing"|"False"|"CJBP"|"Federal Bearing"|"CJBN"|"Federal Bearing"|""|""|"Feb 28, 2008"
"CJBT"|"Federal Distributing"|"False"|"CJBS"|"Federal Distributing"|"CJBR"|"Federal Distributing"|""|""|"Feb 28, 2008"
"CJBX"|"Federal Motor Truck"|"False"|"CJBW"|"Federal Motor Truck"|"CJBV"|"Federal Motor Truck"|""|""|"Feb 28, 2008"
"CJCD"|"Federal Motors"|"True"|"CJCC"|"Federal Motors"|"CJCB"|"Federal Motors"|""|""|"Dec 06, 2017"
"CJCH"|"Federal Signal"|"False"|"CJCG"|"Federal Signal"|"CJCF"|"Federal Signal"|""|""|"Feb 28, 2008"
"CJCL"|"Federal Stock Number"|"False"|"CJCK"|"Federal Stock Number"|"CJCJ"|"Federal Stock Number"|""|""|"Feb 28, 2008"
"CJCP"|"Federal Truck"|"False"|"CJCN"|"Federal Truck"|"CJCM"|"Federal Truck"|""|""|"Feb 28, 2008"
"CJDG"|"Feldmann"|"False"|"CJDF"|"Feldmann"|"CJDD"|"Feldmann"|""|""|"Feb 28, 2008"
"CJDM"|"Felt Products"|"False"|"CJDL"|"Felt Products"|"CJDK"|"Felt Products"|""|""|"Feb 28, 2008"
"CJDQ"|"Femsa"|"False"|"CJDP"|"Femsa"|"CJDN"|"Femsa"|""|""|"Feb 28, 2008"
"CJDV"|"Fendt"|"True"|"BMJS"|"AGCO"|"BMJR"|"AGCO"|""|""|"Jan 29, 2019"
"CJFB"|"Feng Shou"|"False"|"CJDX"|"Feng Shou"|"CJDW"|"Feng Shou"|""|""|"Feb 28, 2008"
"CJFF"|"Fenner Stone"|"False"|"CJFD"|"Fenner Stone"|"CJFC"|"Fenner Stone"|""|""|"Feb 28, 2008"
"CJFJ"|"Fenwal"|"False"|"CJFH"|"Fenwal"|"CJFG"|"Fenwal"|""|""|"Feb 28, 2008"
"CJFK"|"Fenwick"|"False"|"BDWW"|"Fenwick Automotive Products"|"BDWW"|"Fenwick Automotive Products"|""|""|"Feb 28, 2008"
"CJFN"|"Ferguson"|"False"|"CJFM"|"Ferguson"|"CJFL"|"Ferguson"|""|""|"Feb 28, 2008"
"CJFR"|"Ferguson English"|"False"|"CJFQ"|"Ferguson English"|"CJFP"|"Ferguson English"|""|""|"Feb 28, 2008"
"CJFV"|"Ferm Hydraulics"|"False"|"CJFT"|"Ferm Hydraulics"|"CJFS"|"Ferm Hydraulics"|""|""|"Feb 28, 2008"
"CJGB"|"Fermec"|"False"|"CJFX"|"Fermec"|"CJFW"|"Fermec"|""|""|"Feb 28, 2008"
"CJGF"|"Ferrari"|"True"|"CJGD"|"Ferrari"|"CJGC"|"Ferrari"|""|""|"Dec 06, 2017"
"CJGJ"|"Ferrell Ross"|"False"|"CJGH"|"Ferrell Ross"|"CJGG"|"Ferrell Ross"|""|""|"Feb 28, 2008"
"CJGM"|"Ferrett Instrument"|"False"|"CJGL"|"Ferrett Instrument"|"CJGK"|"Ferrett Instrument"|""|""|"Feb 28, 2008"
"CJGQ"|"Ferris"|"False"|"CJGP"|"Ferris"|"CJGN"|"Ferris"|""|""|"Feb 28, 2008"
"CJGT"|"Ferro Tech"|"False"|"CJGS"|"Ferro Tech"|"CJGR"|"Ferro Tech"|""|""|"Feb 28, 2008"
"CJGX"|"FGV"|"False"|"CJGW"|"FGV"|"CJGV"|"FGV"|""|""|"Feb 28, 2008"
"CJHD"|"FI Shock"|"False"|"CJHC"|"FI Shock"|"CJHB"|"FI Shock"|""|""|"Feb 28, 2008"
"CJHH"|"Fiat"|"True"|"HPZY"|"Fiat Chrysler Automobiles NV"|"HPZN"|"Fiat Chrysler Automobiles NV"|""|""|"Dec 19, 2018"
"CJHL"|"FiatAllis"|"False"|"CJHK"|"FiatAllis"|"CJHJ"|"FiatAllis"|""|""|"Feb 28, 2008"
"CJHP"|"Fiat Geo Tech"|"False"|"CJHN"|"Fiat Geo Tech"|"CJHM"|"Fiat Geo Tech"|""|""|"Feb 28, 2008"
"CJHS"|"Fiatagri"|"False"|"CJHR"|"Fiatagri"|"CJHQ"|"Fiatagri"|""|""|"Feb 28, 2008"
"CJJC"|"Fibreglass Evercoat"|"False"|"CJJB"|"Fibreglass Evercoat"|"CJHX"|"Fibreglass Evercoat"|""|""|"Feb 28, 2008"
"CJJG"|"Fichtel & Sachs"|"False"|"CJJF"|"Fichtel & Sachs"|"CJJD"|"Fichtel & Sachs"|""|""|"Feb 28, 2008"
"CJJK"|"Field Queen"|"False"|"CJJJ"|"Field Queen"|"CJJH"|"Field Queen"|""|""|"Feb 28, 2008"
"CJJN"|"Fielder Electricity"|"False"|"CJJM"|"Fielder Electricity"|"CJJL"|"Fielder Electricity"|""|""|"Feb 28, 2008"
"CJJR"|"Fiesta Gas Grills"|"False"|"CJJQ"|"Fiesta Gas Grills"|"CJJP"|"Fiesta Gas Grills"|""|""|"Feb 28, 2008"
"CJJV"|"Fife"|"False"|"CJJT"|"Fife"|"CJJS"|"Fife"|""|""|"Feb 28, 2008"
"CJKB"|"Filca"|"False"|"CJJX"|"Filca"|"CJJW"|"Filca"|""|""|"Feb 28, 2008"
"CJKF"|"Filtech"|"False"|"CJKD"|"Filtech"|"CJKC"|"Filtech"|""|""|"Feb 28, 2008"
"CJKJ"|"Filter Clone"|"False"|"CJKH"|"Filter Clone"|"CJKG"|"Filter Clone"|""|""|"Feb 28, 2008"
"CJKM"|"Filter Mart"|"False"|"CJKL"|"Filter Mart"|"CJKK"|"Filter Mart"|""|""|"Feb 28, 2008"
"CJKQ"|"Filter Products Co"|"False"|"CJKP"|"Filter Products Co"|"CJKN"|"Filter Products Co"|""|""|"Feb 28, 2008"
"CJKT"|"Filtran"|"False"|"CJKS"|"Filtran"|"CJKR"|"Filtran"|""|""|"Feb 28, 2008"
"CJKX"|"Filtrec"|"False"|"CJKW"|"Filtrec"|"CJKV"|"Filtrec"|""|""|"Feb 28, 2008"
"CJLD"|"Filtrel"|"False"|"CJLC"|"Filtrel"|"CJLB"|"Filtrel"|""|""|"Feb 28, 2008"
"CJLH"|"Filtrex"|"False"|"CJLG"|"Filtrex"|"CJLF"|"Filtrex"|""|""|"Feb 28, 2008"
"CJLL"|"Filtron"|"False"|"CJLK"|"Filtron"|"CJLJ"|"Filtron"|""|""|"Feb 28, 2008"
"CJLP"|"Fimbel Door"|"False"|"CJLN"|"Fimbel Door"|"CJLM"|"Fimbel Door"|""|""|"Feb 28, 2008"
"CJLS"|"Fimco Co"|"False"|"CJLR"|"Fimco Co"|"CJLQ"|"Fimco Co"|""|""|"Feb 28, 2008"
"CJLW"|"Fina"|"False"|"CJLV"|"Fina"|"CJLT"|"Fina"|""|""|"Feb 28, 2008"
"CJMC"|"Fine Line"|"False"|"CJMB"|"Fine Line"|"CJLX"|"Fine Line"|""|""|"Feb 22, 2017"
"CJMG"|"Finn Equipment"|"False"|"CJMF"|"Finn Equipment"|"CJMD"|"Finn Equipment"|""|""|"Feb 28, 2008"
"CJMK"|"Finn Filter"|"False"|"CJMJ"|"Finn Filter"|"CJMH"|"Finn Filter"|""|""|"Feb 28, 2008"
"CJMQ"|"Fireking"|"False"|"CJMP"|"Fireking"|"CJMN"|"Fireking"|""|""|"Feb 28, 2008"
"CJMT"|"Firepower"|"False"|"CJMS"|"Firepower"|"CJMR"|"Firepower"|""|""|"Feb 28, 2008"
"CJNB"|"First Alert"|"False"|"CJMX"|"First Alert"|"CJMW"|"First Alert"|""|""|"Feb 28, 2008"
"CJNF"|"First Auto"|"False"|"CJND"|"First Auto"|"CJNC"|"First Auto"|""|""|"Feb 28, 2008"
"CJNJ"|"First International Digital"|"False"|"CJNH"|"First International Digital"|"CJNG"|"First International Digital"|""|""|"Feb 28, 2008"
"CJNQ"|"First Products"|"False"|"CJNP"|"First Products"|"CJNN"|"First Products"|""|""|"Feb 28, 2008"
"CJNV"|"Firstec"|"False"|"CJNT"|"Firstec"|"CJNS"|"Firstec"|""|""|"Feb 28, 2008"
"CJPB"|"Fisher"|"False"|"CJNX"|"Fisher"|"CJNW"|"Fisher"|""|""|"Feb 28, 2008"
"CJPF"|"Fisher Governor"|"False"|"CJPD"|"Fisher Governor"|"CJPC"|"Fisher Governor"|""|""|"Feb 28, 2008"
"CJPJ"|"Fiskar Inc"|"False"|"CJPH"|"Fiskar Inc"|"CJPG"|"Fiskar Inc"|""|""|"Feb 28, 2008"
"CJPM"|"Fiske Brothers Refining Company"|"False"|"CJPL"|"Fiske Brothers Refining Company"|"CJPK"|"Fiske Brothers Refining Company"|""|""|"Feb 28, 2008"
"CJPQ"|"Fispa"|"False"|"CJPP"|"Fispa"|"CJPN"|"Fispa"|""|""|"Feb 28, 2008"
"CJPR"|"Fit System"|"False"|"BFJD"|"K-Source Inc"|"BFJD"|"K-Source Inc"|""|""|"Feb 28, 2008"
"CJPV"|"Fitzjohn Bus"|"False"|"CJPT"|"Fitzjohn Bus"|"CJPS"|"Fitzjohn Bus"|""|""|"Feb 28, 2008"
"CJPX"|"Fix-a-flat"|"False"|"GQHV"|"ITW Global Tire Repair"|"GQHT"|"ITW Global Tire Repair"|""|""|"Mar 03, 2016"
"CJQD"|"Flair Manufacturing"|"False"|"CJQC"|"Flair Manufacturing"|"CJQB"|"Flair Manufacturing"|""|""|"Feb 28, 2008"
"CJQK"|"Flavell"|"False"|"CJQJ"|"Flavell"|"CJQH"|"Flavell"|""|""|"Feb 28, 2008"
"CJQN"|"Fleet Air Industries"|"False"|"CJQM"|"Fleet Air Industries"|"CJQL"|"Fleet Air Industries"|""|""|"Feb 28, 2008"
"CJQS"|"Fleet Charge Antifreeze - Regular"|"False"|"CJQR"|"Fleet Charge Antifreeze - Regular"|"CJQQ"|"Fleet Charge Antifreeze - Regular"|""|""|"Feb 28, 2008"
"CJQX"|"Fleetguard"|"False"|"CBXP"|"Cummins"|"CBXN"|"Cummins"|""|""|"Jan 29, 2020"
"CJRD"|"Fleetguard Mexico"|"False"|"CBXP"|"Cummins"|"CBXN"|"Cummins"|""|""|"Jan 29, 2020"
"CJRH"|"Fleetlife"|"False"|"CJRG"|"Fleetlife"|"CJRF"|"Fleetlife"|""|""|"Feb 28, 2008"
"CJRL"|"Fleetline"|"False"|"CJRK"|"Fleetline"|"CJRJ"|"Fleetline"|""|""|"Feb 28, 2008"
"CJRP"|"Fleetrite"|"False"|"CJRN"|"Fleetrite"|"CJRM"|"Fleetrite"|""|""|"Feb 28, 2008"
"CJRS"|"Fleetwood-ih"|"False"|"CJRR"|"Fleetwood-ih"|"CJRQ"|"Fleetwood-ih"|""|""|"Feb 28, 2008"
"CJRW"|"Fleisher"|"False"|"CJRV"|"Fleisher"|"CJRT"|"Fleisher"|""|""|"Feb 28, 2008"
"CJSC"|"Fleming Manufacturing"|"False"|"CJSB"|"Fleming Manufacturing"|"CJRX"|"Fleming Manufacturing"|""|""|"Feb 28, 2008"
"CJSG"|"Flender"|"False"|"CJSF"|"Flender"|"CJSD"|"Flender"|""|""|"Feb 28, 2008"
"CJSK"|"Flexatube"|"False"|"CJSJ"|"Flexatube"|"CJSH"|"Flexatube"|""|""|"Feb 28, 2008"
"CJSN"|"Flexible Steel"|"False"|"CJSM"|"Flexible Steel"|"CJSL"|"Flexible Steel"|""|""|"Feb 28, 2008"
"CJSR"|"Flexible Technolgies"|"False"|"CJSQ"|"Flexible Technolgies"|"CJSP"|"Flexible Technolgies"|""|""|"Feb 28, 2008"
"CJSV"|"Flexible Truck"|"False"|"CJST"|"Flexible Truck"|"CJSS"|"Flexible Truck"|""|""|"Feb 28, 2008"
"CJTB"|"Flexi-Coil"|"False"|"CJSX"|"Flexi-Coil"|"CJSW"|"Flexi-Coil"|""|""|"Feb 28, 2008"
"CJTF"|"Flexon Industries"|"False"|"CJTD"|"Flexon Industries"|"CJTC"|"Flexon Industries"|""|""|"Feb 28, 2008"
"CJTJ"|"Fliteline"|"False"|"CJTH"|"Fliteline"|"CJTG"|"Fliteline"|""|""|"Feb 28, 2008"
"CJTM"|"Fliteline Engines"|"False"|"CJTL"|"Fliteline Engines"|"CJTK"|"Fliteline Engines"|""|""|"Feb 28, 2008"
"CJTQ"|"Flitz"|"False"|"CJTP"|"Flitz International"|"CJTN"|"Flitz International"|""|""|"Feb 28, 2008"
"CJTX"|"Flodar"|"False"|"CJTW"|"Flodar"|"CJTV"|"Flodar"|""|""|"Feb 28, 2008"
"CJVD"|"Flo-line"|"False"|"CJVC"|"Flo-line"|"CJVB"|"Flo-line"|""|""|"Feb 28, 2008"
"CJVH"|"Flo-products"|"False"|"CJVG"|"Flo-products"|"CJVF"|"Flo-products"|""|""|"Feb 28, 2008"
"CJVL"|"Floquet Monopoly"|"False"|"CJVK"|"Floquet Monopoly"|"CJVJ"|"Floquet Monopoly"|""|""|"Feb 28, 2008"
"CJVP"|"Florida Cycle"|"False"|"CJVN"|"Florida Cycle"|"CJVM"|"Florida Cycle"|""|""|"Feb 28, 2008"
"CJVS"|"FloTool"|"False"|"DNFM"|"Hopkins Manufacturing"|"BVPL"|"Hopkins Manufacturing"|""|""|"Feb 15, 2011"
"CJVW"|"Flottmann"|"False"|"CJVV"|"Flottmann"|"CJVT"|"Flottmann"|""|""|"Feb 28, 2008"
"CJWC"|"Flouro Dye"|"False"|"CJWB"|"Flouro Dye"|"CJVX"|"Flouro Dye"|""|""|"Feb 28, 2008"
"CJWG"|"Flow Ezy"|"False"|"CJWF"|"Flow Ezy"|"CJWD"|"Flow Ezy"|""|""|"Feb 28, 2008"
"CJWH"|"FlowTech"|"False"|"BFFH"|"Holley Performance Products"|"BLVW"|"Holley Performance Products"|""|""|"Feb 01, 2019"
"CJWL"|"Flower House"|"False"|"CJWK"|"Flower House"|"CJWJ"|"Flower House"|""|""|"Feb 28, 2008"
"CJWR"|"Fluid Control"|"False"|"CJWQ"|"Fluid Control"|"CJWP"|"Fluid Control"|""|""|"Feb 28, 2008"
"CJWV"|"Fluidair"|"False"|"CJWT"|"Fluidair"|"CJWS"|"Fluidair"|""|""|"Feb 28, 2008"
"CJXB"|"Fluitek"|"False"|"CJWX"|"Fluitek"|"CJWW"|"Fluitek"|""|""|"Feb 28, 2008"
"CJXF"|"Fluke"|"False"|"CJXD"|"Fluke"|"CJXC"|"Fluke"|""|""|"Feb 28, 2008"
"CJXJ"|"Flyer Industry"|"False"|"CJXH"|"Flyer Industry"|"CJXG"|"Flyer Industry"|""|""|"Feb 28, 2008"
"CJXM"|"FMD Electronics"|"False"|"CJXL"|"FMD Electronics"|"CJXK"|"FMD Electronics"|""|""|"Feb 28, 2008"
"CJXQ"|"FMJ"|"False"|"CJXP"|"FMJ"|"CJXN"|"FMJ"|""|""|"Feb 28, 2008"
"CJXT"|"FMS Corp"|"False"|"CJXS"|"FMS Corp"|"CJXR"|"FMS Corp"|""|""|"Feb 28, 2008"
"CJXX"|"FNC"|"False"|"CJXW"|"National Carburetor"|"CJXV"|"National Carburetor"|""|""|"Feb 28, 2008"
"CKBD"|"Foamite"|"False"|"CKBC"|"Foamite"|"CKBB"|"Foamite"|""|""|"Feb 28, 2008"
"CKBH"|"Foden"|"False"|"CKBG"|"Foden"|"CKBF"|"Foden"|""|""|"Feb 28, 2008"
"CKBL"|"Folia Tec"|"False"|"CKBK"|"Folia Tec"|"CKBJ"|"Folia Tec"|""|""|"Feb 28, 2008"
"CKBP"|"Folley Power Lawn"|"False"|"CKBN"|"Folley Power Lawn"|"CKBM"|"Folley Power Lawn"|""|""|"Feb 28, 2008"
"CKBS"|"Fomoco"|"False"|"CKBR"|"Fomoco"|"CKBQ"|"Fomoco"|""|""|"Feb 28, 2008"
"CKBW"|"Fonegear"|"False"|"CKBV"|"Fonegear LLC"|"CKBT"|"Fonegear LLC"|""|""|"Dec 17, 2018"
"CKCC"|"Food Machine"|"False"|"CKCB"|"Food Machine"|"CKBX"|"Food Machine"|""|""|"Feb 28, 2008"
"CKCG"|"Foote Joint Operator"|"False"|"CKCF"|"Foote Joint Operator"|"CKCD"|"Foote Joint Operator"|""|""|"Feb 28, 2008"
"CKCK"|"Force America"|"False"|"CKCJ"|"Force America"|"CKCH"|"Force America"|""|""|"Feb 28, 2008"
"CKCN"|"Fordson"|"False"|"CKCM"|"Fordson"|"CKCL"|"Fordson"|""|""|"Feb 28, 2008"
"CKCR"|"Foreman Manufacturing"|"False"|"CKCQ"|"Foreman Manufacturing"|"CKCP"|"Foreman Manufacturing"|""|""|"Feb 28, 2008"
"CKCV"|"Forest River"|"False"|"CKCT"|"Forest River"|"CKCS"|"Forest River"|""|""|"Feb 28, 2008"
"CKDB"|"Formaloy"|"False"|"CKCX"|"Formaloy"|"CKCW"|"Formaloy"|""|""|"Feb 28, 2008"
"CKDF"|"Formed Steel Product"|"False"|"CKDD"|"Formed Steel Product"|"CKDC"|"Formed Steel Product"|""|""|"Feb 28, 2008"
"CKDK"|"Forrest City"|"False"|"CKDJ"|"Forrest City"|"CKDH"|"Forrest City"|""|""|"Feb 28, 2008"
"CKDN"|"Forward Lifts"|"False"|"CKDM"|"Forward Lifts"|"CKDL"|"Forward Lifts"|""|""|"Feb 28, 2008"
"CKDR"|"Foster"|"False"|"CKDQ"|"Foster"|"CKDP"|"Foster"|""|""|"Feb 28, 2008"
"CKDV"|"Fountain Industry"|"False"|"CKDT"|"Fountain Industry"|"CKDS"|"Fountain Industry"|""|""|"Feb 28, 2008"
"CKFB"|"Four Star Engines"|"False"|"CKDX"|"Four Star Engines"|"CKDW"|"Four Star Engines"|""|""|"Feb 28, 2008"
"CKFF"|"Four Winds"|"False"|"CKFD"|"Four Winds"|"CKFC"|"Four Winds"|""|""|"Feb 28, 2008"
"CKFJ"|"Fourstar"|"False"|"CKFH"|"Fourstar"|"CKFG"|"Fourstar"|""|""|"Feb 28, 2008"
"CKFM"|"Fox Brady"|"False"|"CKFL"|"Fox Brady"|"CKFK"|"Fox Brady"|""|""|"Feb 28, 2008"
